Site,s_graph_value,s_table_name
SCS01_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_75746
SCS01_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_53850
SHELL_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_77650
SHELL_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_79792
STJ_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_62656
STJ_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_40284
SUC_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_63132
SUC_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_40760
VIT_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_64560
VIT_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_42188
WAYB_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_77888
WAYB_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_80030
WBRP_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_75984
WBRP_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_54088
WHA_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_63370
WHA_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_40998
WMP_b,NH3-N/NH4-N (sol) (ug/L),sensor_repository_62180
WMP_s,NH3-N/NH4-N (sol) (ug/L),sensor_repository_39808
ARM_b,NO2-N (sol) (ug/L),sensor_repository_59095
ARM_s,NO2-N (sol) (ug/L),sensor_repository_32201
BAC_b,NO2-N (sol) (ug/L),sensor_repository_67901
BAC_s,NO2-N (sol) (ug/L),sensor_repository_46005
BACD100_b,NO2-N (sol) (ug/L),sensor_repository_71947
BACD100_s,NO2-N (sol) (ug/L),sensor_repository_50051
BACD200_b,NO2-N (sol) (ug/L),sensor_repository_72185
BACD200_s,NO2-N (sol) (ug/L),sensor_repository_50289
BACD25_b,NO2-N (sol) (ug/L),sensor_repository_60761
BACD25_s,NO2-N (sol) (ug/L),sensor_repository_38389
BACD300_b,NO2-N (sol) (ug/L),sensor_repository_72423
BACD300_s,NO2-N (sol) (ug/L),sensor_repository_50527
BACD400_b,NO2-N (sol) (ug/L),sensor_repository_72899
BACD400_s,NO2-N (sol) (ug/L),sensor_repository_51003
BACD50_b,NO2-N (sol) (ug/L),sensor_repository_60523
BACD50_s,NO2-N (sol) (ug/L),sensor_repository_38151
BACD500_b,NO2-N (sol) (ug/L),sensor_repository_70995
BACD500_s,NO2-N (sol) (ug/L),sensor_repository_49099
BACD600_b,NO2-N (sol) (ug/L),sensor_repository_73375
BACD600_s,NO2-N (sol) (ug/L),sensor_repository_51479
BACD700_b,NO2-N (sol) (ug/L),sensor_repository_73851
BACD700_s,NO2-N (sol) (ug/L),sensor_repository_51955
BACU100_b,NO2-N (sol) (ug/L),sensor_repository_74565
BACU100_s,NO2-N (sol) (ug/L),sensor_repository_52669
BACU150_b,NO2-N (sol) (ug/L),sensor_repository_71471
BACU150_s,NO2-N (sol) (ug/L),sensor_repository_49575
BACU200_b,NO2-N (sol) (ug/L),sensor_repository_73613
BACU200_s,NO2-N (sol) (ug/L),sensor_repository_51717
BACU300_b,NO2-N (sol) (ug/L),sensor_repository_71233
BACU300_s,NO2-N (sol) (ug/L),sensor_repository_49337
BACU400_b,NO2-N (sol) (ug/L),sensor_repository_72661
BACU400_s,NO2-N (sol) (ug/L),sensor_repository_50765
BACU50_b,NO2-N (sol) (ug/L),sensor_repository_71709
BACU50_s,NO2-N (sol) (ug/L),sensor_repository_49813
BACU600_b,NO2-N (sol) (ug/L),sensor_repository_73137
BACU600_s,NO2-N (sol) (ug/L),sensor_repository_51241
BC11_1_b,NO2-N (sol) (ug/L),sensor_repository_55049
BC11_1_s,NO2-N (sol) (ug/L),sensor_repository_32915
BC11_2_b,NO2-N (sol) (ug/L),sensor_repository_55287
BC11_2_s,NO2-N (sol) (ug/L),sensor_repository_33153
BC11_3_b,NO2-N (sol) (ug/L),sensor_repository_55525
BC11_3_s,NO2-N (sol) (ug/L),sensor_repository_33391
BC11_4_b,NO2-N (sol) (ug/L),sensor_repository_55763
BC11_4_s,NO2-N (sol) (ug/L),sensor_repository_33629
BC11_5_b,NO2-N (sol) (ug/L),sensor_repository_56001
BC11_5_s,NO2-N (sol) (ug/L),sensor_repository_33867
BC11_6_b,NO2-N (sol) (ug/L),sensor_repository_56239
BC11_6_s,NO2-N (sol) (ug/L),sensor_repository_34105
BC11_b,NO2-N (sol) (ug/L),sensor_repository_54811
BC11_s,NO2-N (sol) (ug/L),sensor_repository_32677
BC12_b,NO2-N (sol) (ug/L),sensor_repository_54573
BC12_s,NO2-N (sol) (ug/L),sensor_repository_32439
BLA_b,NO2-N (sol) (ug/L),sensor_repository_58857
BLA_s,NO2-N (sol) (ug/L),sensor_repository_36723
CAS_b,NO2-N (sol) (ug/L),sensor_repository_69805
CAS_s,NO2-N (sol) (ug/L),sensor_repository_47909
CASMID_b,NO2-N (sol) (ug/L),sensor_repository_67663
CASMID_s,NO2-N (sol) (ug/L),sensor_repository_45767
CAV_b,NO2-N (sol) (ug/L),sensor_repository_58143
CAV_s,NO2-N (sol) (ug/L),sensor_repository_36009
CSBP1_b,NO2-N (sol) (ug/L),sensor_repository_56477
CSBP1_s,NO2-N (sol) (ug/L),sensor_repository_34343
CSBP2_b,NO2-N (sol) (ug/L),sensor_repository_56715
CSBP2_s,NO2-N (sol) (ug/L),sensor_repository_34581
CSBP3_b,NO2-N (sol) (ug/L),sensor_repository_56953
CSBP3_s,NO2-N (sol) (ug/L),sensor_repository_34819
CSBP4_b,NO2-N (sol) (ug/L),sensor_repository_57191
CSBP4_s,NO2-N (sol) (ug/L),sensor_repository_35057
ELL_b,NO2-N (sol) (ug/L),sensor_repository_68139
ELL_s,NO2-N (sol) (ug/L),sensor_repository_46243
ELLAM_b,NO2-N (sol) (ug/L),sensor_repository_75279
ELLAM_s,NO2-N (sol) (ug/L),sensor_repository_53383
ELLD50_b,NO2-N (sol) (ug/L),sensor_repository_78373
ELLD50_s,NO2-N (sol) (ug/L),sensor_repository_80515
FP1_b,NO2-N (sol) (ug/L),sensor_repository_82139
FP1_s,NO2-N (sol) (ug/L),sensor_repository_81901
FP13_b,NO2-N (sol) (ug/L),sensor_repository_64331
FP13_s,NO2-N (sol) (ug/L),sensor_repository_41959
FP2.1_b,NO2-N (sol) (ug/L),sensor_repository_84043
FP2.1_s,NO2-N (sol) (ug/L),sensor_repository_83805
FP2.2_b,NO2-N (sol) (ug/L),sensor_repository_84519
FP2.2_s,NO2-N (sol) (ug/L),sensor_repository_84281
FP2_b,NO2-N (sol) (ug/L),sensor_repository_65521
FP2_s,NO2-N (sol) (ug/L),sensor_repository_43625
FP3_b,NO2-N (sol) (ug/L),sensor_repository_65759
FP3_s,NO2-N (sol) (ug/L),sensor_repository_43863
FP3B_b,NO2-N (sol) (ug/L),sensor_repository_63855
FP3B_s,NO2-N (sol) (ug/L),sensor_repository_41483
FP3C_b,NO2-N (sol) (ug/L),sensor_repository_64093
FP3C_s,NO2-N (sol) (ug/L),sensor_repository_41721
FP4_1_b,NO2-N (sol) (ug/L),sensor_repository_57905
FP4_1_s,NO2-N (sol) (ug/L),sensor_repository_35771
FP4_b,NO2-N (sol) (ug/L),sensor_repository_65997
FP4_s,NO2-N (sol) (ug/L),sensor_repository_44101
FP5_b,NO2-N (sol) (ug/L),sensor_repository_66235
FP5_s,NO2-N (sol) (ug/L),sensor_repository_44339
FP6_b,NO2-N (sol) (ug/L),sensor_repository_66473
FP6_s,NO2-N (sol) (ug/L),sensor_repository_44577
FP7_b,NO2-N (sol) (ug/L),sensor_repository_83567
FP7_s,NO2-N (sol) (ug/L),sensor_repository_83329
GRE_b,NO2-N (sol) (ug/L),sensor_repository_68377
GRE_s,NO2-N (sol) (ug/L),sensor_repository_46481
HEA_b,NO2-N (sol) (ug/L),sensor_repository_62427
HEA_s,NO2-N (sol) (ug/L),sensor_repository_40055
HES_b,NO2-N (sol) (ug/L),sensor_repository_68615
HES_s,NO2-N (sol) (ug/L),sensor_repository_46719
JBC_b,NO2-N (sol) (ug/L),sensor_repository_75517
JBC_s,NO2-N (sol) (ug/L),sensor_repository_53621
KBT14_b,NO2-N (sol) (ug/L),sensor_repository_57429
KBT14_s,NO2-N (sol) (ug/L),sensor_repository_35295
KBT15_b,NO2-N (sol) (ug/L),sensor_repository_57667
KBT15_s,NO2-N (sol) (ug/L),sensor_repository_35533
KEN_b,NO2-N (sol) (ug/L),sensor_repository_67425
KEN_s,NO2-N (sol) (ug/L),sensor_repository_45529
KENU150_b,NO2-N (sol) (ug/L),sensor_repository_74089
KENU150_s,NO2-N (sol) (ug/L),sensor_repository_52193
KENU300_b,NO2-N (sol) (ug/L),sensor_repository_74327
KENU300_s,NO2-N (sol) (ug/L),sensor_repository_52431
KIN_b,NO2-N (sol) (ug/L),sensor_repository_61237
KIN_s,NO2-N (sol) (ug/L),sensor_repository_38865
KMO_b,NO2-N (sol) (ug/L),sensor_repository_63617
KMO_s,NO2-N (sol) (ug/L),sensor_repository_41245
KS7_b,NO2-N (sol) (ug/L),sensor_repository_76945
KS7_s,NO2-N (sol) (ug/L),sensor_repository_76469
KS9_b,NO2-N (sol) (ug/L),sensor_repository_77183
KS9_s,NO2-N (sol) (ug/L),sensor_repository_76707
LLH_b,NO2-N (sol) (ug/L),sensor_repository_58619
LLH_s,NO2-N (sol) (ug/L),sensor_repository_36485
MACD50_b,NO2-N (sol) (ug/L),sensor_repository_78611
MACD50_s,NO2-N (sol) (ug/L),sensor_repository_80753
MAS_b,NO2-N (sol) (ug/L),sensor_repository_68853
MAS_s,NO2-N (sol) (ug/L),sensor_repository_46957
MASD50_b,NO2-N (sol) (ug/L),sensor_repository_79087
MASD50_s,NO2-N (sol) (ug/L),sensor_repository_81229
MAY_b,NO2-N (sol) (ug/L),sensor_repository_60047
MAY_s,NO2-N (sol) (ug/L),sensor_repository_37675
MEAD_b,NO2-N (sol) (ug/L),sensor_repository_78135
MEAD_s,NO2-N (sol) (ug/L),sensor_repository_80277
MENDD_b,NO2-N (sol) (ug/L),sensor_repository_70757
MENDD_s,NO2-N (sol) (ug/L),sensor_repository_48861
MSB_b,NO2-N (sol) (ug/L),sensor_repository_60999
MSB_s,NO2-N (sol) (ug/L),sensor_repository_38627
MULB_b,NO2-N (sol) (ug/L),sensor_repository_60285
MULB_s,NO2-N (sol) (ug/L),sensor_repository_37913
NAR_b,NO2-N (sol) (ug/L),sensor_repository_59333
NAR_s,NO2-N (sol) (ug/L),sensor_repository_36961
NIC_b,NO2-N (sol) (ug/L),sensor_repository_61475
NIC_s,NO2-N (sol) (ug/L),sensor_repository_39103
NICD200_b,NO2-N (sol) (ug/L),sensor_repository_69329
NICD200_s,NO2-N (sol) (ug/L),sensor_repository_47433
NIL_b,NO2-N (sol) (ug/L),sensor_repository_59571
NIL_s,NO2-N (sol) (ug/L),sensor_repository_37199
NQ1_b,NO2-N (sol) (ug/L),sensor_repository_64807
NQ1_s,NO2-N (sol) (ug/L),sensor_repository_42911
NQ2_b,NO2-N (sol) (ug/L),sensor_repository_65045
NQ2_s,NO2-N (sol) (ug/L),sensor_repository_43149
P3_b,NO2-N (sol) (ug/L),sensor_repository_70519
P3_s,NO2-N (sol) (ug/L),sensor_repository_48623
PAC_b,NO2-N (sol) (ug/L),sensor_repository_79325
PAC_s,NO2-N (sol) (ug/L),sensor_repository_81467
PB10_b,NO2-N (sol) (ug/L),sensor_repository_67187
PB10_s,NO2-N (sol) (ug/L),sensor_repository_45291
PO2_b,NO2-N (sol) (ug/L),sensor_repository_70043
PO2_s,NO2-N (sol) (ug/L),sensor_repository_48147
PO3_b,NO2-N (sol) (ug/L),sensor_repository_70281
PO3_s,NO2-N (sol) (ug/L),sensor_repository_48385
POL_b,NO2-N (sol) (ug/L),sensor_repository_75041
POL_s,NO2-N (sol) (ug/L),sensor_repository_53145
PRISPT_b,NO2-N (sol) (ug/L),sensor_repository_59809
PRISPT_s,NO2-N (sol) (ug/L),sensor_repository_37437
RB1_b,NO2-N (sol) (ug/L),sensor_repository_69091
RB1_s,NO2-N (sol) (ug/L),sensor_repository_47195
REG_b,NO2-N (sol) (ug/L),sensor_repository_58381
REG_s,NO2-N (sol) (ug/L),sensor_repository_36247
RIV_b,NO2-N (sol) (ug/L),sensor_repository_61713
RIV_s,NO2-N (sol) (ug/L),sensor_repository_39341
RON_b,NO2-N (sol) (ug/L),sensor_repository_62903
RON_s,NO2-N (sol) (ug/L),sensor_repository_40531
RON2_b,NO2-N (sol) (ug/L),sensor_repository_76231
RON2_s,NO2-N (sol) (ug/L),sensor_repository_54335
SAL_b,NO2-N (sol) (ug/L),sensor_repository_61951
SAL_s,NO2-N (sol) (ug/L),sensor_repository_39579
SANDBR_b,NO2-N (sol) (ug/L),sensor_repository_74803
SANDBR_s,NO2-N (sol) (ug/L),sensor_repository_52907
SB9_b,NO2-N (sol) (ug/L),sensor_repository_66949
SB9_s,NO2-N (sol) (ug/L),sensor_repository_45053
SCB_b,NO2-N (sol) (ug/L),sensor_repository_69567
SCB_s,NO2-N (sol) (ug/L),sensor_repository_47671
SCB2_b,NO2-N (sol) (ug/L),sensor_repository_78849
SCB2_s,NO2-N (sol) (ug/L),sensor_repository_80991
SCS01_b,NO2-N (sol) (ug/L),sensor_repository_75755
SCS01_s,NO2-N (sol) (ug/L),sensor_repository_53859
SHELL_b,NO2-N (sol) (ug/L),sensor_repository_77659
SHELL_s,NO2-N (sol) (ug/L),sensor_repository_79801
STJ_b,NO2-N (sol) (ug/L),sensor_repository_62665
STJ_s,NO2-N (sol) (ug/L),sensor_repository_40293
SUC_b,NO2-N (sol) (ug/L),sensor_repository_63141
SUC_s,NO2-N (sol) (ug/L),sensor_repository_40769
VIT_b,NO2-N (sol) (ug/L),sensor_repository_64569
VIT_s,NO2-N (sol) (ug/L),sensor_repository_42197
WAYB_b,NO2-N (sol) (ug/L),sensor_repository_77897
WAYB_s,NO2-N (sol) (ug/L),sensor_repository_80039
WBRP_b,NO2-N (sol) (ug/L),sensor_repository_75993
WBRP_s,NO2-N (sol) (ug/L),sensor_repository_54097
WHA_b,NO2-N (sol) (ug/L),sensor_repository_63379
WHA_s,NO2-N (sol) (ug/L),sensor_repository_41007
WMP_b,NO2-N (sol) (ug/L),sensor_repository_62189
WMP_s,NO2-N (sol) (ug/L),sensor_repository_39817
ARM_b,NO3-N (sol) (ug/L),sensor_repository_59098
ARM_s,NO3-N (sol) (ug/L),sensor_repository_32204
BAC_b,NO3-N (sol) (ug/L),sensor_repository_67904
BAC_s,NO3-N (sol) (ug/L),sensor_repository_46008
BACD100_b,NO3-N (sol) (ug/L),sensor_repository_71950
BACD100_s,NO3-N (sol) (ug/L),sensor_repository_50054
BACD200_b,NO3-N (sol) (ug/L),sensor_repository_72188
BACD200_s,NO3-N (sol) (ug/L),sensor_repository_50292
BACD25_b,NO3-N (sol) (ug/L),sensor_repository_60764
BACD25_s,NO3-N (sol) (ug/L),sensor_repository_38392
BACD300_b,NO3-N (sol) (ug/L),sensor_repository_72426
BACD300_s,NO3-N (sol) (ug/L),sensor_repository_50530
BACD400_b,NO3-N (sol) (ug/L),sensor_repository_72902
BACD400_s,NO3-N (sol) (ug/L),sensor_repository_51006
BACD50_b,NO3-N (sol) (ug/L),sensor_repository_60526
BACD50_s,NO3-N (sol) (ug/L),sensor_repository_38154
BACD500_b,NO3-N (sol) (ug/L),sensor_repository_70998
BACD500_s,NO3-N (sol) (ug/L),sensor_repository_49102
BACD600_b,NO3-N (sol) (ug/L),sensor_repository_73378
BACD600_s,NO3-N (sol) (ug/L),sensor_repository_51482
BACD700_b,NO3-N (sol) (ug/L),sensor_repository_73854
BACD700_s,NO3-N (sol) (ug/L),sensor_repository_51958
BACU100_b,NO3-N (sol) (ug/L),sensor_repository_74568
BACU100_s,NO3-N (sol) (ug/L),sensor_repository_52672
BACU150_b,NO3-N (sol) (ug/L),sensor_repository_71474
BACU150_s,NO3-N (sol) (ug/L),sensor_repository_49578
BACU200_b,NO3-N (sol) (ug/L),sensor_repository_73616
BACU200_s,NO3-N (sol) (ug/L),sensor_repository_51720
BACU300_b,NO3-N (sol) (ug/L),sensor_repository_71236
BACU300_s,NO3-N (sol) (ug/L),sensor_repository_49340
BACU400_b,NO3-N (sol) (ug/L),sensor_repository_72664
BACU400_s,NO3-N (sol) (ug/L),sensor_repository_50768
BACU50_b,NO3-N (sol) (ug/L),sensor_repository_71712
BACU50_s,NO3-N (sol) (ug/L),sensor_repository_49816
BACU600_b,NO3-N (sol) (ug/L),sensor_repository_73140
BACU600_s,NO3-N (sol) (ug/L),sensor_repository_51244
BC11_1_b,NO3-N (sol) (ug/L),sensor_repository_55052
BC11_1_s,NO3-N (sol) (ug/L),sensor_repository_32918
BC11_2_b,NO3-N (sol) (ug/L),sensor_repository_55290
BC11_2_s,NO3-N (sol) (ug/L),sensor_repository_33156
BC11_3_b,NO3-N (sol) (ug/L),sensor_repository_55528
BC11_3_s,NO3-N (sol) (ug/L),sensor_repository_33394
BC11_4_b,NO3-N (sol) (ug/L),sensor_repository_55766
BC11_4_s,NO3-N (sol) (ug/L),sensor_repository_33632
BC11_5_b,NO3-N (sol) (ug/L),sensor_repository_56004
BC11_5_s,NO3-N (sol) (ug/L),sensor_repository_33870
BC11_6_b,NO3-N (sol) (ug/L),sensor_repository_56242
BC11_6_s,NO3-N (sol) (ug/L),sensor_repository_34108
BC11_b,NO3-N (sol) (ug/L),sensor_repository_54814
BC11_s,NO3-N (sol) (ug/L),sensor_repository_32680
BC12_b,NO3-N (sol) (ug/L),sensor_repository_54576
BC12_s,NO3-N (sol) (ug/L),sensor_repository_32442
BLA_b,NO3-N (sol) (ug/L),sensor_repository_58860
BLA_s,NO3-N (sol) (ug/L),sensor_repository_36726
CAS_b,NO3-N (sol) (ug/L),sensor_repository_69808
CAS_s,NO3-N (sol) (ug/L),sensor_repository_47912
CASMID_b,NO3-N (sol) (ug/L),sensor_repository_67666
CASMID_s,NO3-N (sol) (ug/L),sensor_repository_45770
CAV_b,NO3-N (sol) (ug/L),sensor_repository_58146
CAV_s,NO3-N (sol) (ug/L),sensor_repository_36012
CSBP1_b,NO3-N (sol) (ug/L),sensor_repository_56480
CSBP1_s,NO3-N (sol) (ug/L),sensor_repository_34346
CSBP2_b,NO3-N (sol) (ug/L),sensor_repository_56718
CSBP2_s,NO3-N (sol) (ug/L),sensor_repository_34584
CSBP3_b,NO3-N (sol) (ug/L),sensor_repository_56956
CSBP3_s,NO3-N (sol) (ug/L),sensor_repository_34822
CSBP4_b,NO3-N (sol) (ug/L),sensor_repository_57194
CSBP4_s,NO3-N (sol) (ug/L),sensor_repository_35060
ELL_b,NO3-N (sol) (ug/L),sensor_repository_68142
ELL_s,NO3-N (sol) (ug/L),sensor_repository_46246
ELLAM_b,NO3-N (sol) (ug/L),sensor_repository_75282
ELLAM_s,NO3-N (sol) (ug/L),sensor_repository_53386
ELLD50_b,NO3-N (sol) (ug/L),sensor_repository_78376
ELLD50_s,NO3-N (sol) (ug/L),sensor_repository_80518
FP1_b,NO3-N (sol) (ug/L),sensor_repository_82142
FP1_s,NO3-N (sol) (ug/L),sensor_repository_81904
FP13_b,NO3-N (sol) (ug/L),sensor_repository_64334
FP13_s,NO3-N (sol) (ug/L),sensor_repository_41962
FP2.1_b,NO3-N (sol) (ug/L),sensor_repository_84046
FP2.1_s,NO3-N (sol) (ug/L),sensor_repository_83808
FP2.2_b,NO3-N (sol) (ug/L),sensor_repository_84522
FP2.2_s,NO3-N (sol) (ug/L),sensor_repository_84284
FP2_b,NO3-N (sol) (ug/L),sensor_repository_65524
FP2_s,NO3-N (sol) (ug/L),sensor_repository_43628
FP3_b,NO3-N (sol) (ug/L),sensor_repository_65762
FP3_s,NO3-N (sol) (ug/L),sensor_repository_43866
FP3B_b,NO3-N (sol) (ug/L),sensor_repository_63858
FP3B_s,NO3-N (sol) (ug/L),sensor_repository_41486
FP3C_b,NO3-N (sol) (ug/L),sensor_repository_64096
FP3C_s,NO3-N (sol) (ug/L),sensor_repository_41724
FP4_1_b,NO3-N (sol) (ug/L),sensor_repository_57908
FP4_1_s,NO3-N (sol) (ug/L),sensor_repository_35774
FP4_b,NO3-N (sol) (ug/L),sensor_repository_66000
FP4_s,NO3-N (sol) (ug/L),sensor_repository_44104
FP5_b,NO3-N (sol) (ug/L),sensor_repository_66238
FP5_s,NO3-N (sol) (ug/L),sensor_repository_44342
FP6_b,NO3-N (sol) (ug/L),sensor_repository_66476
FP6_s,NO3-N (sol) (ug/L),sensor_repository_44580
FP7_b,NO3-N (sol) (ug/L),sensor_repository_83570
FP7_s,NO3-N (sol) (ug/L),sensor_repository_83332
GRE_b,NO3-N (sol) (ug/L),sensor_repository_68380
GRE_s,NO3-N (sol) (ug/L),sensor_repository_46484
HEA_b,NO3-N (sol) (ug/L),sensor_repository_62430
HEA_s,NO3-N (sol) (ug/L),sensor_repository_40058
HES_b,NO3-N (sol) (ug/L),sensor_repository_68618
HES_s,NO3-N (sol) (ug/L),sensor_repository_46722
JBC_b,NO3-N (sol) (ug/L),sensor_repository_75520
JBC_s,NO3-N (sol) (ug/L),sensor_repository_53624
KBT14_b,NO3-N (sol) (ug/L),sensor_repository_57432
KBT14_s,NO3-N (sol) (ug/L),sensor_repository_35298
KBT15_b,NO3-N (sol) (ug/L),sensor_repository_57670
KBT15_s,NO3-N (sol) (ug/L),sensor_repository_35536
KEN_b,NO3-N (sol) (ug/L),sensor_repository_67428
KEN_s,NO3-N (sol) (ug/L),sensor_repository_45532
KENU150_b,NO3-N (sol) (ug/L),sensor_repository_74092
KENU150_s,NO3-N (sol) (ug/L),sensor_repository_52196
KENU300_b,NO3-N (sol) (ug/L),sensor_repository_74330
KENU300_s,NO3-N (sol) (ug/L),sensor_repository_52434
KIN_b,NO3-N (sol) (ug/L),sensor_repository_61240
KIN_s,NO3-N (sol) (ug/L),sensor_repository_38868
KMO_b,NO3-N (sol) (ug/L),sensor_repository_63620
KMO_s,NO3-N (sol) (ug/L),sensor_repository_41248
KS7_b,NO3-N (sol) (ug/L),sensor_repository_76948
KS7_s,NO3-N (sol) (ug/L),sensor_repository_76472
KS9_b,NO3-N (sol) (ug/L),sensor_repository_77186
KS9_s,NO3-N (sol) (ug/L),sensor_repository_76710
LLH_b,NO3-N (sol) (ug/L),sensor_repository_58622
LLH_s,NO3-N (sol) (ug/L),sensor_repository_36488
MACD50_b,NO3-N (sol) (ug/L),sensor_repository_78614
MACD50_s,NO3-N (sol) (ug/L),sensor_repository_80756
MAS_b,NO3-N (sol) (ug/L),sensor_repository_68856
MAS_s,NO3-N (sol) (ug/L),sensor_repository_46960
MASD50_b,NO3-N (sol) (ug/L),sensor_repository_79090
MASD50_s,NO3-N (sol) (ug/L),sensor_repository_81232
MAY_b,NO3-N (sol) (ug/L),sensor_repository_60050
MAY_s,NO3-N (sol) (ug/L),sensor_repository_37678
MEAD_b,NO3-N (sol) (ug/L),sensor_repository_78138
MEAD_s,NO3-N (sol) (ug/L),sensor_repository_80280
MENDD_b,NO3-N (sol) (ug/L),sensor_repository_70760
MENDD_s,NO3-N (sol) (ug/L),sensor_repository_48864
MSB_b,NO3-N (sol) (ug/L),sensor_repository_61002
MSB_s,NO3-N (sol) (ug/L),sensor_repository_38630
MULB_b,NO3-N (sol) (ug/L),sensor_repository_60288
MULB_s,NO3-N (sol) (ug/L),sensor_repository_37916
NAR_b,NO3-N (sol) (ug/L),sensor_repository_59336
NAR_s,NO3-N (sol) (ug/L),sensor_repository_36964
NIC_b,NO3-N (sol) (ug/L),sensor_repository_61478
NIC_s,NO3-N (sol) (ug/L),sensor_repository_39106
NICD200_b,NO3-N (sol) (ug/L),sensor_repository_69332
NICD200_s,NO3-N (sol) (ug/L),sensor_repository_47436
NIL_b,NO3-N (sol) (ug/L),sensor_repository_59574
NIL_s,NO3-N (sol) (ug/L),sensor_repository_37202
NQ1_b,NO3-N (sol) (ug/L),sensor_repository_64810
NQ1_s,NO3-N (sol) (ug/L),sensor_repository_42914
NQ2_b,NO3-N (sol) (ug/L),sensor_repository_65048
NQ2_s,NO3-N (sol) (ug/L),sensor_repository_43152
P3_b,NO3-N (sol) (ug/L),sensor_repository_70522
P3_s,NO3-N (sol) (ug/L),sensor_repository_48626
PAC_b,NO3-N (sol) (ug/L),sensor_repository_79328
PAC_s,NO3-N (sol) (ug/L),sensor_repository_81470
PB10_b,NO3-N (sol) (ug/L),sensor_repository_67190
PB10_s,NO3-N (sol) (ug/L),sensor_repository_45294
PO2_b,NO3-N (sol) (ug/L),sensor_repository_70046
PO2_s,NO3-N (sol) (ug/L),sensor_repository_48150
PO3_b,NO3-N (sol) (ug/L),sensor_repository_70284
PO3_s,NO3-N (sol) (ug/L),sensor_repository_48388
POL_b,NO3-N (sol) (ug/L),sensor_repository_75044
POL_s,NO3-N (sol) (ug/L),sensor_repository_53148
PRISPT_b,NO3-N (sol) (ug/L),sensor_repository_59812
PRISPT_s,NO3-N (sol) (ug/L),sensor_repository_37440
RB1_b,NO3-N (sol) (ug/L),sensor_repository_69094
RB1_s,NO3-N (sol) (ug/L),sensor_repository_47198
REG_b,NO3-N (sol) (ug/L),sensor_repository_58384
REG_s,NO3-N (sol) (ug/L),sensor_repository_36250
RIV_b,NO3-N (sol) (ug/L),sensor_repository_61716
RIV_s,NO3-N (sol) (ug/L),sensor_repository_39344
RON_b,NO3-N (sol) (ug/L),sensor_repository_62906
RON_s,NO3-N (sol) (ug/L),sensor_repository_40534
RON2_b,NO3-N (sol) (ug/L),sensor_repository_76234
RON2_s,NO3-N (sol) (ug/L),sensor_repository_54338
SAL_b,NO3-N (sol) (ug/L),sensor_repository_61954
SAL_s,NO3-N (sol) (ug/L),sensor_repository_39582
SANDBR_b,NO3-N (sol) (ug/L),sensor_repository_74806
SANDBR_s,NO3-N (sol) (ug/L),sensor_repository_52910
SB9_b,NO3-N (sol) (ug/L),sensor_repository_66952
SB9_s,NO3-N (sol) (ug/L),sensor_repository_45056
SCB_b,NO3-N (sol) (ug/L),sensor_repository_69570
SCB_s,NO3-N (sol) (ug/L),sensor_repository_47674
SCB2_b,NO3-N (sol) (ug/L),sensor_repository_78852
SCB2_s,NO3-N (sol) (ug/L),sensor_repository_80994
SCS01_b,NO3-N (sol) (ug/L),sensor_repository_75758
SCS01_s,NO3-N (sol) (ug/L),sensor_repository_53862
SHELL_b,NO3-N (sol) (ug/L),sensor_repository_77662
SHELL_s,NO3-N (sol) (ug/L),sensor_repository_79804
STJ_b,NO3-N (sol) (ug/L),sensor_repository_62668
STJ_s,NO3-N (sol) (ug/L),sensor_repository_40296
SUC_b,NO3-N (sol) (ug/L),sensor_repository_63144
SUC_s,NO3-N (sol) (ug/L),sensor_repository_40772
VIT_b,NO3-N (sol) (ug/L),sensor_repository_64572
VIT_s,NO3-N (sol) (ug/L),sensor_repository_42200
WAYB_b,NO3-N (sol) (ug/L),sensor_repository_77900
WAYB_s,NO3-N (sol) (ug/L),sensor_repository_80042
WBRP_b,NO3-N (sol) (ug/L),sensor_repository_75996
WBRP_s,NO3-N (sol) (ug/L),sensor_repository_54100
WHA_b,NO3-N (sol) (ug/L),sensor_repository_63382
WHA_s,NO3-N (sol) (ug/L),sensor_repository_41010
WMP_b,NO3-N (sol) (ug/L),sensor_repository_62192
WMP_s,NO3-N (sol) (ug/L),sensor_repository_39820
ARM_b,P (tot) {TP pTP} (ug/L),sensor_repository_59101
ARM_s,P (tot) {TP pTP} (ug/L),sensor_repository_32207
BAC_b,P (tot) {TP pTP} (ug/L),sensor_repository_67907
BAC_s,P (tot) {TP pTP} (ug/L),sensor_repository_46011
